path,size_bytes,updated_at
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/52065759.quel-avenir-pour-le-teletravail.html",33090,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/71496524.reprendre-une-entreprise.html",12668,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/71514797.coaching-psy-mentor-avoir-le-courage.html",7402,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/71518543.delivers.csv",12493,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/71518543.opens.csv",50368,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/71518543.sortir-de-lhyper-activisme.html",28785,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/71523342.organiser-une-equipe.html",33961,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/72964933.on-vit-a-lis-on-meurt-a-lir.html",14976,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/72965544.changer-notre-management.html",4580,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/73586156.archives-les-impacts-du-remote.html",13154,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/73608587.delivers.csv",14429,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/73608587.opens.csv",50820,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/73608587.se-concentrer-sur-limportant.html",32506,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/substack_export/posts/75969151.freelance-ou-cdi.html",12587,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/context/voice.md",4520,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/data/files.json",33312,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/data/models.json",3938,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/data/tasks.json",19175,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/factures/Facture_073_SineQuaNon_Assurances.md",1176,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-30-ai-contract-checker.md",13272,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-30-linkedin-contract-checker.md",3405,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-30-messages-prospects-clawdbot.md",3317,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-30-plan-clawdbot-pme.md",9850,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-30-reponses-emails.md",5169,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-30-substack-contrats-pme.md",6228,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-31-benchmark-agents-ia.md",3493,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-31-linkedin-ao-publics.md",4853,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-31-naming-propositions.md",10965,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-31-reponse-ao-publics.md",14108,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-31-strategie-acquisition-deploiement.md",16667,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-31-substack-ao-publics.md",5943,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-01-31-synthese-landing-pages.md",6623,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-01-formation-entreprendre-ia.md",11877,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-01-landing-page-formation.md",5742,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-01-linkedin-formation-ia.md",4779,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-01-substack-formation-ia.md",5546,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-02-business-review-generator.md",13516,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-02-linkedin-business-review.md",3421,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-02-substack-automatiser-reporting.md",5215,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-03-linkedin-ma-agent.md",6263,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-03-ma-agent-banque-affaires.md",16773,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-03-recap-alexis.md",5345,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-03-substack-democratiser-ma.md",12525,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-04-insights-marche-prospection.md",9881,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-04-linkedin-prospectpilot.md",6635,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-04-outil-prospection-exa.md",16996,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-04-recap-alexis.md",5438,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-04-substack-casser-prospection.md",12716,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-05-prospectpilot.md",16733,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-16-ia-sante-mentale-entreprises.md",14907,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-17-ai-contract-checker.md",9823,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-18-journalistes-fr-agent-rp.md",14199,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-19-nps-review-generator.md",7162,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/2026-02-20-amorti-ai-tableau-amortissement.md",15038,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/landing-pages/final/index.html",32555,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/landing-pages/v1/index.html",18845,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/landing-pages/v2/index.html",20330,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/drafts/landing-pages/v3/index.html",28274,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/linkedin.md",6038,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/startups.md",19114,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/ideas/substack.md",9703,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/index.html",303347,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/life/areas/companies/almavi/items.json",268,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/companies/almavi/summary.md",129,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/companies/amb/email-clawdbot.md",852,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/companies/amb/items.json",1026,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/companies/amb/summary.md",1293,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/people/alexandra/items.json",280,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/people/alexandra/summary.md",69,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/projects/email-assistant/summary.md",938,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/projects/fiscalgpt/items.json",1487,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/projects/fiscalgpt/summary.md",863,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/projects/priorities-2026.md",2672,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/projects/sip/items.json",1072,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/projects/sip/summary.md",657,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/projects/voiture-2026/items.json",1256,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/life/areas/projects/voiture-2026/summary.md",2659,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/memory/2025-05-15.md",2068,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2025-06-26.md",1252,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-01-30.md",2879,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-01-31.md",6133,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-01.md",5691,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-02-daily-prios.md",1231,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-02-greeting-chat.md",880,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-02-memory-priorities.md",1292,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-02-ok-test.md",1112,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-02-personal-info.md",2803,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-02-security-status.md",1780,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-02.md",4187,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-03.md",3197,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-04.md",2692,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-05.md",2453,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-16-1439.md",149,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-16-openai-key-check.md",2021,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-16-security-audit.md",4111,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-16.md",3276,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-17.md",3029,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-18.md",1465,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-19.md",1726,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-20.md",1896,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-26.md",3089,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-27.md",1306,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-28-2029.md",3858,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-28-2051.md",4388,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-28-api-rate-limits.md",5012,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-28-new-session-startup.md",1473,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-28-system-check.md",436,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-02-28.md",1276,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-03-01-forge-ia-pitch.md",6670,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-03-01-tesla-model-y.md",12046,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-03-01-x-feed-digest.md",18450,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/2026-03-02-acpx-activation.md",5424,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/WORKING.md",749,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/extraction-state.json",127,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/ontology/graph.jsonl",6561,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/memory/ontology/schema.yaml",290,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/outputs/research/f",13991,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/outputs/research/french-needs-ai-agents-deep-2026-02-16.md",13815,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/andy-setup.md",753,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/factures/facture-071-essec.html",7946,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/factures/facture-071-essec.pdf",25032,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/factures/facture-072-ept.html",7662,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/factures/facture-072-ept.pdf",25044,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/.DS_Store",6148,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/.claude/settings.local.json",11534,"2026-03-02T16:01:47"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/.env",1035,"2026-03-02T16:01:47"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/.gitignore",62,"2026-03-02T16:01:47"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/Architecture du schéma v4.md",67379,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/Claude Code Flow Simple.md",13598,"2026-03-02T16:01:46"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/Claude IA Code Landing.md",21134,"2026-03-02T16:01:48"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/WHATSAPP-INTEGRATION.md",1926,"2026-03-02T16:01:47"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/.DS_Store",6148,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/.claude/settings.local.json",11534,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/.env",1035,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/.gitignore",80,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/Architecture du schéma v4.md",67379,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/Claude Code Flow Simple.md",13598,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/Claude IA Code Landing.md",21134,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/WHATSAPP-INTEGRATION.md",1926,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/package-lock.json",23913,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/package.json",555,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/__tests__/deploy.test.ts",4100,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/__tests__/templates.test.ts",6061,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/__tests__/validate.test.ts",3954,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/__tests__/workspace.test.ts",7026,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/index.ts",5018,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/lib/deploy-runner.ts",2018,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/lib/deploy.ts",21899,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/lib/hetzner.ts",3565,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/lib/logger.ts",537,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/lib/ssh.ts",4414,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/lib/tests.ts",8023,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/lib/validate.ts",4266,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/lib/workspace.ts",5724,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/templates/AGENTS.md.ts",739,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/templates/BOOT.md.ts",180,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/templates/HEARTBEAT.md.ts",570,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/templates/IDENTITY.md.ts",378,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/templates/SOUL.md.ts",1134,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/templates/TOOLS.md.ts",806,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/templates/USER.md.ts",791,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/src/types.ts",4098,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/tsconfig.json",1095,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/.env.example",252,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/.env.local",920,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/.gitignore",71,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/.vercel/README.txt",520,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/.vercel/project.json",108,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/e2e/user-journey.spec.ts",3812,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/middleware.d.ts.map",239,"2026-03-02T16:01:39"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/middleware.js.map",1478,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/middleware.ts",1533,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/next-env.d.ts",262,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/next.config.d.ts.map",210,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/next.config.js.map",183,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/next.config.ts",141,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/package-lock.json",81677,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/package.json",770,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/playwright.config.ts",390,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/postcss.config.mjs",94,"2026-03-02T16:01:34"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/scripts/create-leo-agent.d.ts.map",137,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/scripts/create-leo-agent.js.map",1937,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/scripts/create-leo-agent.ts",2258,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/api/chat/route.ts",1095,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/api/deploy/route.ts",8547,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/api/save-config/route.ts",1426,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/api/signed-url/route.ts",1142,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/chat/page.tsx",834,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/conversation/page.tsx",161,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/deployment/page.tsx",153,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/globals.css",4768,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/hero-a/page.tsx",796,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/hero-b/page.tsx",796,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/layout.tsx",1039,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/onboarding-a/page.tsx",254,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/onboarding-b/page.tsx",1179,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/onboarding/page.tsx",2749,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/page.original.tsx",4474,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/page.tsx",795,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/ready/page.tsx",11693,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/recommendations/page.tsx",1199,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/signin/page.tsx",3503,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/app/signup/page.tsx",3536,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/chat/ChatBubble.tsx",656,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/chat/ChatInterface.tsx",10879,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/chat/TypingIndicator.tsx",463,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/chat/VoiceButton.tsx",1096,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/conversation-view.tsx",6683,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/cta/FinalCTA.tsx",3181,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/deployment-view.tsx",14742,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/faq/AccordionItem.tsx",1769,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/faq/FAQ.tsx",3258,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/footer/Footer.tsx",1949,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/hero/HeroVersionA.tsx",5130,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/hero/HeroVersionB.tsx",5065,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/how-it-works/HowItWorks.tsx",7099,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/how-it-works/StepCard.tsx",1247,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/nav/Navbar.tsx",4479,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/ContinueButton.tsx",1261,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/OptionButton.tsx",1787,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/Otto.tsx",5233,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/ProgressBar.tsx",1262,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/StepContainer.tsx",1403,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/__tests__/smoke-test.mjs",3852,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/BusinessContext.tsx",4485,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/Celebration.tsx",7242,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/ChooseLevel.tsx",4477,"2026-03-02T16:01:41"
"/Users/alexis/.openclaw/workspace/projects/forge-ia/forge-ia/web/src/components/onboarding-b/steps/ChooseMotivation.tsx",4105,"2026-03-02T16:01:41"
